Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time
2017-03-22,Pull Up,Back,0.0,3,,,
2017-03-22,Pull Up,Back,0.0,3,,,
2017-03-22,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-03-22,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-03-22,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-03-22,Lat Fly,Back,20.0,12,,,
2017-03-22,Lat Fly,Back,20.0,12,,,
2017-03-22,Lat Fly,Back,20.0,12,,,
2017-03-22,Chest Press Machine,Chest,95.0,12,,,
2017-03-22,Chest Press Machine,Chest,95.0,12,,,
2017-03-22,Chest Press Machine,Chest,100.0,12,,,
2017-03-26,Wide Grip Pull up,Back,0.0,8,,,
2017-03-26,Wide Grip Pull up,Back,0.0,8,,,
2017-03-26,Wide Grip Pull up,Back,0.0,7,,,
2017-03-26,Wide Grip Pull up,Back,0.0,6,,,
2017-03-26,Pull Up,Back,0.0,8,,,
2017-03-26,Pull Up,Back,0.0,7,,,
2017-03-26,Pull Up,Back,0.0,6,,,
2017-03-26,Pull Up,Back,0.0,5,,,
2017-03-26,Pull Up,Back,0.0,4,,,
2017-03-26,Pull Up,Back,0.0,3,,,
2017-03-26,Pull Up,Back,0.0,3,,,
2017-03-26,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-03-26,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-03-26,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-03-26,Lat Fly,Back,20.0,12,,,
2017-03-26,Lat Fly,Back,20.0,12,,,
2017-03-26,Lat Fly,Back,20.0,12,,,
2017-03-26,Chest Press Machine,Chest,95.0,12,,,
2017-03-26,Chest Press Machine,Chest,100.0,12,,,
2017-03-26,Chest Press Machine,Chest,100.0,12,,,
2017-04-02,Wide Grip Pull up,Back,0.0,8,,,
2017-04-02,Wide Grip Pull up,Back,0.0,8,,,
2017-04-02,Wide Grip Pull up,Back,0.0,7,,,
2017-04-02,Wide Grip Pull up,Back,0.0,6,,,
2017-04-02,Pull Up,Back,0.0,8,,,
2017-04-02,Pull Up,Back,0.0,7,,,
2017-04-02,Pull Up,Back,0.0,6,,,
2017-04-02,Pull Up,Back,0.0,5,,,
2017-04-02,Pull Up,Back,0.0,4,,,
2017-04-02,Pull Up,Back,0.0,3,,,
2017-04-02,Pull Up,Back,0.0,3,,,
2017-04-02,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-02,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-02,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-02,Lat Fly,Back,20.0,12,,,
2017-04-02,Lat Fly,Back,20.0,12,,,
2017-04-02,Lat Fly,Back,20.0,12,,,
2017-04-02,Chest Press Machine,Chest,95.0,12,,,
2017-04-02,Chest Press Machine,Chest,100.0,12,,,
2017-04-02,Chest Press Machine,Chest,100.0,12,,,
2017-04-03,Seated Machine Curl,Biceps,60.0,12,,,
2017-04-03,Seated Machine Curl,Biceps,65.0,12,,,
2017-04-03,Seated Machine Curl,Biceps,65.0,12,,,
2017-04-03,Rope Push Down,Triceps,80.0,12,,,
2017-04-03,Rope Push Down,Triceps,80.0,12,,,
2017-04-03,Rope Push Down,Triceps,80.0,12,,,
2017-04-03,Inclined Shoulder Fly,Shoulders,15.0,12,,,
2017-04-03,Inclined Shoulder Fly,Shoulders,15.0,12,,,
2017-04-03,Inclined Shoulder Fly,Shoulders,15.0,12,,,
2017-04-03,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-04-03,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-04-03,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-04-03,Laying Tricep Extension,Triceps,20.0,12,,,
2017-04-03,Laying Tricep Extension,Triceps,25.0,12,,,
2017-04-03,Laying Tricep Extension,Triceps,25.0,12,,,
2017-04-03,Overhead Press,Shoulders,25.0,12,,,
2017-04-03,Overhead Press,Shoulders,25.0,12,,,
2017-04-03,Overhead Press,Shoulders,25.0,12,,,
2017-04-03,Tricep Extension Machine,Triceps,60.0,12,,,
2017-04-03,Tricep Extension Machine,Triceps,65.0,12,,,
2017-04-03,Tricep Extension Machine,Triceps,65.0,12,,,
2017-04-03,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-04-03,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-04-03,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-04-05,Wide Grip Pull up,Back,0.0,8,,,
2017-04-05,Wide Grip Pull up,Back,0.0,8,,,
2017-04-05,Wide Grip Pull up,Back,0.0,7,,,
2017-04-05,Wide Grip Pull up,Back,0.0,7,,,
2017-04-05,Pull Up,Back,0.0,8,,,
2017-04-05,Pull Up,Back,0.0,7,,,
2017-04-05,Pull Up,Back,0.0,6,,,
2017-04-05,Pull Up,Back,0.0,5,,,
2017-04-05,Pull Up,Back,0.0,4,,,
2017-04-05,Pull Up,Back,0.0,3,,,
2017-04-05,Pull Up,Back,0.0,3,,,
2017-04-05,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-05,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-05,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-05,Lat Fly,Back,20.0,12,,,
2017-04-05,Lat Fly,Back,20.0,12,,,
2017-04-05,Lat Fly,Back,20.0,12,,,
2017-04-05,Chest Press Machine,Chest,95.0,12,,,
2017-04-05,Chest Press Machine,Chest,100.0,12,,,
2017-04-05,Chest Press Machine,Chest,100.0,12,,,
2017-04-08,Running (Treadmill),Cardio,,,1.3,mi,0:09:30
2017-04-08,Plank,Abs,,,0.0,m,0:01:30
2017-04-08,Plank,Abs,,,0.0,m,0:01:30
2017-04-08,Side Plank,Abs,,,0.0,m,0:01:00
2017-04-08,Side Plank,Abs,,,0.0,m,0:01:00
2017-04-08,Lying Leg Lifts,Abs,0.0,25,,,
2017-04-08,Lying Leg Lifts,Abs,0.0,25,,,
2017-04-08,Lying Leg Lifts,Abs,0.0,25,,,
2017-04-09,Wide Grip Pull up,Back,0.0,8,,,
2017-04-09,Wide Grip Pull up,Back,0.0,8,,,
2017-04-09,Wide Grip Pull up,Back,0.0,8,,,
2017-04-09,Wide Grip Pull up,Back,0.0,7,,,
2017-04-09,Pull Up,Back,0.0,8,,,
2017-04-09,Pull Up,Back,0.0,7,,,
2017-04-09,Pull Up,Back,0.0,6,,,
2017-04-09,Pull Up,Back,0.0,5,,,
2017-04-09,Pull Up,Back,0.0,4,,,
2017-04-09,Pull Up,Back,0.0,3,,,
2017-04-09,Pull Up,Back,0.0,3,,,
2017-04-09,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-09,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-09,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-09,Lat Fly,Back,20.0,12,,,
2017-04-09,Lat Fly,Back,20.0,12,,,
2017-04-09,Lat Fly,Back,20.0,12,,,
2017-04-09,Chest Press Machine,Chest,95.0,12,,,
2017-04-09,Chest Press Machine,Chest,100.0,12,,,
2017-04-09,Chest Press Machine,Chest,100.0,12,,,
2017-04-09,Seated Cable Row,Back,110.0,12,,,
2017-04-09,Seated Cable Row,Back,110.0,12,,,
2017-04-09,Seated Cable Row,Back,110.0,12,,,
2017-04-10,Seated Machine Curl,Biceps,65.0,12,,,
2017-04-10,Seated Machine Curl,Biceps,65.0,12,,,
2017-04-10,Seated Machine Curl,Biceps,65.0,12,,,
2017-04-10,Rope Push Down,Triceps,80.0,12,,,
2017-04-10,Rope Push Down,Triceps,80.0,12,,,
2017-04-10,Rope Push Down,Triceps,80.0,12,,,
2017-04-10,Inclined Shoulder Fly,Shoulders,15.0,12,,,
2017-04-10,Inclined Shoulder Fly,Shoulders,15.0,12,,,
2017-04-10,Inclined Shoulder Fly,Shoulders,15.0,12,,,
2017-04-10,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-04-10,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-04-10,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-04-10,Laying Tricep Extension,Triceps,25.0,12,,,
2017-04-10,Laying Tricep Extension,Triceps,25.0,15,,,
2017-04-10,Laying Tricep Extension,Triceps,25.0,15,,,
2017-04-10,Overhead Press,Shoulders,25.0,12,,,
2017-04-10,Overhead Press,Shoulders,25.0,12,,,
2017-04-10,Overhead Press,Shoulders,25.0,12,,,
2017-04-11,Running (Treadmill),Cardio,,,1.3,mi,0:09:30
2017-04-11,Weighted Lunge,Legs,20.0,12,,,
2017-04-11,Weighted Lunge,Legs,20.0,12,,,
2017-04-11,Weighted Lunge,Legs,20.0,12,,,
2017-04-11,Calf Raise,Legs,0.0,20,,,
2017-04-11,Calf Raise,Legs,0.0,20,,,
2017-04-11,Calf Raise,Legs,0.0,20,,,
2017-04-11,Leg Extension Machine,Legs,85.0,12,,,
2017-04-11,Leg Extension Machine,Legs,85.0,12,,,
2017-04-11,Leg Extension Machine,Legs,85.0,12,,,
2017-04-12,Wide Grip Pull up,Back,0.0,8,,,
2017-04-12,Wide Grip Pull up,Back,0.0,8,,,
2017-04-12,Wide Grip Pull up,Back,0.0,8,,,
2017-04-12,Wide Grip Pull up,Back,0.0,8,,,
2017-04-12,Pull Up,Back,0.0,9,,,
2017-04-12,Pull Up,Back,0.0,7,,,
2017-04-12,Pull Up,Back,0.0,6,,,
2017-04-12,Pull Up,Back,0.0,5,,,
2017-04-12,Pull Up,Back,0.0,4,,,
2017-04-12,Pull Up,Back,0.0,3,,,
2017-04-12,Pull Up,Back,0.0,3,,,
2017-04-12,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-12,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-12,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-12,Lat Fly,Back,20.0,12,,,
2017-04-12,Lat Fly,Back,20.0,12,,,
2017-04-12,Lat Fly,Back,20.0,12,,,
2017-04-12,Chest Press Machine,Chest,100.0,12,,,
2017-04-12,Chest Press Machine,Chest,100.0,12,,,
2017-04-12,Chest Press Machine,Chest,100.0,12,,,
2017-04-12,Seated Cable Row,Back,110.0,12,,,
2017-04-12,Seated Cable Row,Back,110.0,12,,,
2017-04-12,Seated Cable Row,Back,110.0,12,,,
2017-04-13,Seated Machine Curl,Biceps,65.0,12,,,
2017-04-13,Seated Machine Curl,Biceps,65.0,12,,,
2017-04-13,Seated Machine Curl,Biceps,65.0,12,,,
2017-04-13,Rope Push Down,Triceps,80.0,12,,,
2017-04-13,Rope Push Down,Triceps,80.0,12,,,
2017-04-13,Rope Push Down,Triceps,80.0,12,,,
2017-04-13,Inclined Shoulder Fly,Shoulders,15.0,12,,,
2017-04-13,Inclined Shoulder Fly,Shoulders,15.0,12,,,
2017-04-13,Inclined Shoulder Fly,Shoulders,15.0,12,,,
2017-04-13,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-04-13,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-04-13,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2017-04-13,Overhead Press,Shoulders,25.0,12,,,
2017-04-13,Overhead Press,Shoulders,25.0,12,,,
2017-04-13,Overhead Press,Shoulders,25.0,12,,,
2017-04-13,Laying Tricep Extension,Triceps,25.0,12,,,
2017-04-13,Laying Tricep Extension,Triceps,25.0,15,,,
2017-04-13,Laying Tricep Extension,Triceps,25.0,15,,,
2017-04-13,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-04-13,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-04-13,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-04-13,Tricep Extension Machine,Triceps,60.0,12,,,
2017-04-13,Tricep Extension Machine,Triceps,65.0,12,,,
2017-04-13,Tricep Extension Machine,Triceps,65.0,12,,,
2017-04-15,Running (Treadmill),Cardio,,,1.3,mi,0:09:30
2017-04-15,Plank,Abs,,,0.0,m,0:01:30
2017-04-15,Plank,Abs,,,0.0,m,0:01:30
2017-04-15,Side Plank,Abs,,,0.0,m,0:01:00
2017-04-15,Side Plank,Abs,,,0.0,m,0:01:00
2017-04-15,Lying Leg Lifts,Abs,0.0,25,,,
2017-04-15,Lying Leg Lifts,Abs,0.0,25,,,
2017-04-15,Lying Leg Lifts,Abs,0.0,25,,,
2017-04-16,Wide Grip Pull up,Back,0.0,8,,,
2017-04-16,Wide Grip Pull up,Back,0.0,8,,,
2017-04-16,Wide Grip Pull up,Back,0.0,8,,,
2017-04-16,Wide Grip Pull up,Back,0.0,8,,,
2017-04-16,Pull Up,Back,0.0,9,,,
2017-04-16,Pull Up,Back,0.0,8,,,
2017-04-16,Pull Up,Back,0.0,6,,,
2017-04-16,Pull Up,Back,0.0,5,,,
2017-04-16,Pull Up,Back,0.0,4,,,
2017-04-16,Pull Up,Back,0.0,3,,,
2017-04-16,Pull Up,Back,0.0,3,,,
2017-04-16,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-16,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-16,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-04-16,Lat Fly,Back,20.0,12,,,
2017-04-16,Lat Fly,Back,20.0,12,,,
2017-04-16,Lat Fly,Back,20.0,12,,,
2017-04-16,Chest Press Machine,Chest,100.0,12,,,
2017-04-16,Chest Press Machine,Chest,100.0,12,,,
2017-04-16,Chest Press Machine,Chest,100.0,12,,,
2017-04-16,Seated Cable Row,Back,110.0,12,,,
2017-04-16,Seated Cable Row,Back,110.0,12,,,
2017-04-16,Seated Cable Row,Back,110.0,12,,,
2017-04-27,Seated Machine Curl,Biceps,60.0,12,,,
2017-04-27,Seated Machine Curl,Biceps,60.0,12,,,
2017-04-27,Seated Machine Curl,Biceps,65.0,12,,,
2017-04-27,Rope Push Down,Triceps,80.0,12,,,
2017-04-27,Rope Push Down,Triceps,80.0,12,,,
2017-04-27,Rope Push Down,Triceps,80.0,12,,,
2017-04-27,Overhead Press,Shoulders,25.0,12,,,
2017-04-27,Overhead Press,Shoulders,25.0,12,,,
2017-04-27,Overhead Press,Shoulders,25.0,12,,,
2017-04-27,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-04-27,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-04-27,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-04-27,Tricep Extension Machine,Triceps,60.0,12,,,
2017-04-27,Tricep Extension Machine,Triceps,65.0,12,,,
2017-04-27,Tricep Extension Machine,Triceps,65.0,12,,,
2017-04-27,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-04-27,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-04-27,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-05-03,Seated Machine Curl,Biceps,60.0,12,,,
2017-05-03,Seated Machine Curl,Biceps,60.0,12,,,
2017-05-03,Seated Machine Curl,Biceps,65.0,12,,,
2017-05-03,Rope Push Down,Triceps,80.0,12,,,
2017-05-03,Rope Push Down,Triceps,80.0,12,,,
2017-05-03,Rope Push Down,Triceps,80.0,12,,,
2017-05-03,Overhead Press,Shoulders,25.0,12,,,
2017-05-03,Overhead Press,Shoulders,25.0,12,,,
2017-05-03,Overhead Press,Shoulders,25.0,12,,,
2017-05-03,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-05-03,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-05-03,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-05-03,Tricep Extension Machine,Triceps,60.0,12,,,
2017-05-03,Tricep Extension Machine,Triceps,65.0,12,,,
2017-05-03,Tricep Extension Machine,Triceps,65.0,12,,,
2017-05-03,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-05-03,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-05-03,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-05-04,Leg Extension Machine,Legs,85.0,12,,,
2017-05-04,Leg Extension Machine,Legs,85.0,12,,,
2017-05-07,Wide Grip Pull up,Back,0.0,8,,,
2017-05-07,Wide Grip Pull up,Back,0.0,8,,,
2017-05-07,Wide Grip Pull up,Back,0.0,7,,,
2017-05-07,Wide Grip Pull up,Back,0.0,6,,,
2017-05-07,Pull Up,Back,0.0,8,,,
2017-05-07,Pull Up,Back,0.0,7,,,
2017-05-07,Pull Up,Back,0.0,6,,,
2017-05-07,Pull Up,Back,0.0,5,,,
2017-05-07,Pull Up,Back,0.0,4,,,
2017-05-07,Pull Up,Back,0.0,3,,,
2017-05-07,Pull Up,Back,0.0,3,,,
2017-05-07,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-07,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-07,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-07,Lat Fly,Back,20.0,12,,,
2017-05-07,Lat Fly,Back,20.0,12,,,
2017-05-07,Lat Fly,Back,20.0,12,,,
2017-05-07,Chest Press Machine,Chest,100.0,12,,,
2017-05-07,Chest Press Machine,Chest,100.0,12,,,
2017-05-07,Chest Press Machine,Chest,100.0,12,,,
2017-05-07,Seated Cable Row,Back,110.0,12,,,
2017-05-07,Seated Cable Row,Back,110.0,12,,,
2017-05-07,Seated Cable Row,Back,110.0,12,,,
2017-05-14,Wide Grip Pull up,Back,0.0,8,,,
2017-05-14,Wide Grip Pull up,Back,0.0,8,,,
2017-05-14,Wide Grip Pull up,Back,0.0,8,,,
2017-05-14,Wide Grip Pull up,Back,0.0,6,,,
2017-05-14,Pull Up,Back,0.0,9,,,
2017-05-14,Pull Up,Back,0.0,7,,,
2017-05-14,Pull Up,Back,0.0,6,,,
2017-05-14,Pull Up,Back,0.0,5,,,
2017-05-14,Pull Up,Back,0.0,4,,,
2017-05-14,Pull Up,Back,0.0,3,,,
2017-05-14,Pull Up,Back,0.0,3,,,
2017-05-14,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-14,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-14,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-14,Seated Cable Row,Back,110.0,12,,,
2017-05-14,Seated Cable Row,Back,110.0,12,,,
2017-05-14,Seated Cable Row,Back,110.0,12,,,
2017-05-14,Lat Fly,Back,20.0,12,,,
2017-05-14,Lat Fly,Back,20.0,12,,,
2017-05-14,Lat Fly,Back,20.0,12,,,
2017-05-14,Chest Press Machine,Chest,100.0,12,,,
2017-05-14,Chest Press Machine,Chest,100.0,12,,,
2017-05-14,Chest Press Machine,Chest,100.0,12,,,
2017-05-21,Wide Grip Pull up,Back,0.0,8,,,
2017-05-21,Wide Grip Pull up,Back,0.0,8,,,
2017-05-21,Wide Grip Pull up,Back,0.0,8,,,
2017-05-21,Wide Grip Pull up,Back,0.0,6,,,
2017-05-21,Pull Up,Back,0.0,9,,,
2017-05-21,Pull Up,Back,0.0,7,,,
2017-05-21,Pull Up,Back,0.0,6,,,
2017-05-21,Pull Up,Back,0.0,5,,,
2017-05-21,Pull Up,Back,0.0,4,,,
2017-05-21,Pull Up,Back,0.0,3,,,
2017-05-21,Pull Up,Back,0.0,3,,,
2017-05-21,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-21,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-21,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-21,Seated Cable Row,Back,110.0,12,,,
2017-05-21,Seated Cable Row,Back,110.0,12,,,
2017-05-21,Seated Cable Row,Back,110.0,12,,,
2017-05-21,Lat Fly,Back,20.0,12,,,
2017-05-21,Lat Fly,Back,20.0,12,,,
2017-05-21,Lat Fly,Back,20.0,12,,,
2017-05-21,Chest Press Machine,Chest,100.0,12,,,
2017-05-21,Chest Press Machine,Chest,100.0,12,,,
2017-05-21,Chest Press Machine,Chest,100.0,12,,,
2017-05-22,Seated Machine Curl,Biceps,60.0,12,,,
2017-05-22,Seated Machine Curl,Biceps,60.0,12,,,
2017-05-22,Seated Machine Curl,Biceps,65.0,12,,,
2017-05-22,Rope Push Down,Triceps,80.0,12,,,
2017-05-22,Rope Push Down,Triceps,80.0,12,,,
2017-05-22,Rope Push Down,Triceps,80.0,12,,,
2017-05-22,Overhead Press,Shoulders,25.0,12,,,
2017-05-22,Overhead Press,Shoulders,25.0,12,,,
2017-05-22,Overhead Press,Shoulders,25.0,12,,,
2017-05-22,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-05-22,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-05-22,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-05-22,Tricep Extension Machine,Triceps,60.0,12,,,
2017-05-22,Tricep Extension Machine,Triceps,65.0,12,,,
2017-05-22,Tricep Extension Machine,Triceps,65.0,12,,,
2017-05-22,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-05-22,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-05-22,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-05-24,Wide Grip Pull up,Back,0.0,8,,,
2017-05-24,Wide Grip Pull up,Back,0.0,8,,,
2017-05-24,Wide Grip Pull up,Back,0.0,8,,,
2017-05-24,Wide Grip Pull up,Back,0.0,6,,,
2017-05-24,Pull Up,Back,0.0,9,,,
2017-05-24,Pull Up,Back,0.0,7,,,
2017-05-24,Pull Up,Back,0.0,6,,,
2017-05-24,Pull Up,Back,0.0,5,,,
2017-05-24,Pull Up,Back,0.0,4,,,
2017-05-24,Pull Up,Back,0.0,3,,,
2017-05-24,Pull Up,Back,0.0,3,,,
2017-05-24,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-24,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-24,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-24,Seated Cable Row,Back,110.0,12,,,
2017-05-24,Seated Cable Row,Back,110.0,12,,,
2017-05-24,Seated Cable Row,Back,110.0,12,,,
2017-05-24,Lat Fly,Back,20.0,12,,,
2017-05-24,Lat Fly,Back,20.0,12,,,
2017-05-24,Lat Fly,Back,20.0,12,,,
2017-05-24,Chest Press Machine,Chest,100.0,12,,,
2017-05-24,Chest Press Machine,Chest,100.0,12,,,
2017-05-24,Chest Press Machine,Chest,100.0,12,,,
2017-05-25,Seated Machine Curl,Biceps,60.0,12,,,
2017-05-25,Seated Machine Curl,Biceps,60.0,12,,,
2017-05-25,Seated Machine Curl,Biceps,65.0,12,,,
2017-05-25,Rope Push Down,Triceps,80.0,12,,,
2017-05-25,Rope Push Down,Triceps,80.0,12,,,
2017-05-25,Rope Push Down,Triceps,80.0,12,,,
2017-05-25,Overhead Press,Shoulders,25.0,12,,,
2017-05-25,Overhead Press,Shoulders,25.0,12,,,
2017-05-25,Overhead Press,Shoulders,25.0,12,,,
2017-05-25,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-05-25,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-05-25,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-05-25,Tricep Extension Machine,Triceps,60.0,12,,,
2017-05-25,Tricep Extension Machine,Triceps,65.0,12,,,
2017-05-25,Tricep Extension Machine,Triceps,65.0,12,,,
2017-05-25,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-05-25,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-05-25,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-05-25,Leg Extension Machine,Legs,85.0,12,,,
2017-05-25,Calf Raise,Legs,0.0,20,,,
2017-05-25,Calf Raise,Legs,0.0,20,,,
2017-05-25,Calf Raise,Legs,0.0,20,,,
2017-05-25,Weighted Lunge,Legs,20.0,12,,,
2017-05-25,Weighted Lunge,Legs,20.0,12,,,
2017-05-25,Leg Extension Machine,Legs,85.0,12,,,
2017-05-27,Side Plank,Abs,,,0.0,m,0:01:00
2017-05-27,Side Plank,Abs,,,0.0,m,0:01:00
2017-05-27,Crunch,Abs,0.0,30,,,
2017-05-27,Crunch,Abs,0.0,30,,,
2017-05-27,Crunch,Abs,0.0,30,,,
2017-05-27,Lifted Leg Crunch,Abs,0.0,30,,,
2017-05-27,Lifted Leg Crunch,Abs,0.0,30,,,
2017-05-27,Lifted Leg Crunch,Abs,0.0,30,,,
2017-05-27,Lying Leg Lifts,Abs,0.0,25,,,
2017-05-27,Lying Leg Lifts,Abs,0.0,25,,,
2017-05-28,Wide Grip Pull up,Back,0.0,8,,,
2017-05-28,Wide Grip Pull up,Back,0.0,8,,,
2017-05-28,Wide Grip Pull up,Back,0.0,8,,,
2017-05-28,Wide Grip Pull up,Back,0.0,6,,,
2017-05-28,Pull Up,Back,0.0,9,,,
2017-05-28,Pull Up,Back,0.0,7,,,
2017-05-28,Pull Up,Back,0.0,6,,,
2017-05-28,Pull Up,Back,0.0,5,,,
2017-05-28,Pull Up,Back,0.0,4,,,
2017-05-28,Pull Up,Back,0.0,3,,,
2017-05-28,Pull Up,Back,0.0,3,,,
2017-05-28,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-28,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-28,Flat Dumbbell Fly,Chest,30.0,12,,,
2017-05-28,Seated Cable Row,Back,110.0,12,,,
2017-05-28,Seated Cable Row,Back,120.0,12,,,
2017-05-28,Seated Cable Row,Back,120.0,12,,,
2017-05-28,Lat Fly,Back,20.0,12,,,
2017-05-28,Lat Fly,Back,20.0,12,,,
2017-05-28,Lat Fly,Back,20.0,12,,,
2017-05-28,Chest Press Machine,Chest,100.0,12,,,
2017-05-28,Chest Press Machine,Chest,100.0,12,,,
2017-05-28,Chest Press Machine,Chest,100.0,12,,,
2017-05-29,Seated Machine Curl,Biceps,60.0,12,,,
2017-05-29,Seated Machine Curl,Biceps,60.0,12,,,
2017-05-29,Seated Machine Curl,Biceps,65.0,12,,,
2017-05-29,Rope Push Down,Triceps,80.0,12,,,
2017-05-29,Rope Push Down,Triceps,80.0,12,,,
2017-05-29,Rope Push Down,Triceps,80.0,12,,,
2017-05-29,Overhead Press,Shoulders,25.0,12,,,
2017-05-29,Overhead Press,Shoulders,25.0,12,,,
2017-05-29,Overhead Press,Shoulders,25.0,12,,,
2017-05-29,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-05-29,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-05-29,Seated Incline Dumbbell Curl,Biceps,20.0,12,,,
2017-05-29,Tricep Extension Machine,Triceps,60.0,12,,,
2017-05-29,Tricep Extension Machine,Triceps,65.0,12,,,
2017-05-29,Tricep Extension Machine,Triceps,65.0,12,,,
2017-05-29,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-05-29,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-05-29,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2017-05-30,Weighted Lunge,Legs,20.0,12,,,
2017-05-30,Weighted Lunge,Legs,20.0,12,,,
2017-05-30,Weighted Lunge,Legs,20.0,12,,,
2017-05-30,Leg Extension Machine,Legs,85.0,12,,,
2017-05-30,Leg Extension Machine,Legs,85.0,12,,,
2017-05-30,Calf Raise,Legs,0.0,20,,,
2017-05-30,Calf Raise,Legs,0.0,20,,,
2017-05-30,Calf Raise,Legs,0.0,20,,,
2017-05-30,Leg Extension Machine,Legs,85.0,12,,,
2017-05-31,Wide Grip Pull up,Back,0.0,8,,,
2017-05-31,Wide Grip Pull up,Back,0.0,8,,,
2017-05-31,Wide Grip Pull up,Back,0.0,8,,,
2017-05-31,Wide Grip Pull up,Back,0.0,6,,,
2017-05-31,Pull Up,Back,0.0,9,,,
2017-05-31,Pull Up,Back,0.0,7,,,
